ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1755,300000,Navi Mumbai,f,14-03-1991,83.2,cbse,2008,71.8,cbse,165,2,B.Tech/B.E.,computer engineering,76.18,165,1,Rajasthan,2012,510,665,635,0.793580615,495,-1,-1,-1,-1,-1,-1,-1.1128,0.0328,-0.9245,0.6204,-0.9194
1756,400000,New Delhi,m,15-07-1990,83,cbse,2007,79,cbse,350,2,B.Tech/B.E.,computer engineering,77.64,350,0,Uttar Pradesh,2012,405,535,585,0.704090412,465,-1,-1,-1,-1,-1,-1,0.2009,0.9688,0.0914,-0.9953,0.5024
1757,120000,Indore,m,10-08-1990,75,state board,2008,73,state board,16687,2,B.Tech/B.E.,information technology,66,16687,0,Madhya Pradesh,2013,360,400,575,0.276047228,345,-1,-1,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.5262,-0.0943
1758,300000,Pune,m,27-10-1991,88.5,state board,,88.45,state board,830,2,B.Tech/B.E.,computer engineering,70,830,1,Tamil Nadu,2013,570,560,485,0.843123727,515,-1,-1,-1,-1,-1,-1,-2.0262,0.0459,0.9322,-1.2486,0.8637
1759,260000,vizag,m,04-12-1992,63,state board,2010,63,state board,15807,2,B.Tech/B.E.,mechanical engineering,63,15807,1,Telangana,2014,300,435,390,0.032937018,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859
1760,120000,Lucknow,m,21-06-1993,73,cbse,2010,60,cbse,2819,2,B.Tech/B.E.,computer science & engineering,66.76,2819,0,Uttar Pradesh,2014,525,410,345,0.842248322,355,-1,469,-1,-1,-1,-1,0.2718,0.7119,0.9322,-1.3753,0.0973
1761,550000,Noida,m,15-11-1990,85.4,cbse,2008,81.6,cbse,400,1,B.Tech/B.E.,information technology,81.8,400,0,Madhya Pradesh,2013,515,685,635,0.990008757,655,-1,-1,-1,-1,-1,-1,0.5591,1.2114,1.7007,1.5404,1.0554
1762,385000,"Kochi/Cochin, Chennai and Coimbatore",m,29-04-1989,93.6,0,2006,74,0,3076,2,MCA,computer application,68,3076,0,Tamil Nadu,2012,605,465,395,0.704090412,465,-1,-1,-1,-1,-1,-1,0.9737,1.1248,1.8331,-0.52527,0.7788
1763,180000,Delhi,m,04-05-1991,77.85,state board,,64.8,cbse,2037,2,B.Tech/B.E.,electronics and communication engineering,66.6,2037,0,Haryana,2014,450,440,595,0.649389715,-1,356,-1,-1,-1,420,-1,0.8463,0.2124,-0.7585,1.9207,0.6721
1764,120000,-1,m,13-12-1991,77,state board,,73,state board,7739,2,B.Tech/B.E.,electronics and communication engineering,78,7739,1,West Bengal,2013,475,505,525,-1,-1,-1,376,-1,-1,-1,-1,-0.159,0.7119,-0.2974,-0.8682,0.0973
1765,450000,Bangalore,f,09-02-1990,94.4,0,,87,0,1866,2,B.Tech/B.E.,electronics & telecommunications,80.9,1866,1,Karnataka,2012,625,585,465,0.655766943,-1,-1,-1,-1,-1,366,-1,-0.3014,0.5008,-0.4891,-0.17277,-0.4455
1766,180000,Noida,m,07-11-1989,58,cbse,2007,60.1,cbse,382,2,B.Tech/B.E.,computer engineering,63.1,382,0,Uttar Pradesh,2011,355,335,495,0.635978756,445,-1,-1,-1,-1,-1,-1,,-0.9033,0.9623,0.8848,0.5024
1767,315000,Hyderabad,m,10-06-1991,72,cbse,2009,68.4,cbse,51,2,B.Tech/B.E.,information technology,67.84,51,0,Uttar Pradesh,2014,650,470,680,0.998876108,635,-1,653,-1,-1,-1,-1,-0.159,-0.1206,-0.1437,-1.6289,0.2889
1768,600000,Hyderabad,m,28-02-1991,69.8,cbse,2008,82.4,bie,6164,2,B.Tech/B.E.,information technology,65.93,6164,1,Telangana,2012,485,525,585,0.864685413,525,-1,-1,-1,-1,-1,-1,0.1623,0.3448,-0.4891,-0.4371,-0.7615
1769,785000,Bangalore,m,20-10-1991,84.83,cbse,2009,78.43,cbse,1887,1,B.Tech/B.E.,computer science & engineering,70.66,1887,0,Uttar Pradesh,2014,570,540,655,0.952245573,585,-1,-1,-1,-1,-1,-1,,1.0449,1.547,-1.6289,-0.6692
1770,400000,New Delhi,f,23-02-1983,70,board of school education harayana,2001,50,board of school education harayana,2656,2,B.Tech/B.E.,electronics and communication engineering,75.84,2656,0,Haryana,2011,355,425,355,0.694479328,355,366,-1,-1,-1,393,-1,-1.8083,0.3448,-1.3599,1.5899,1.2923
1771,225000,Chennai,m,25-07-1990,76.2,cbse,2008,72.8,cbse,3944,2,B.Tech/B.E.,electronics and electrical engineering,73.03,3944,1,Tamil Nadu,2012,585,555,545,0.376059587,495,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.6343,-1.2303,0.5419
1772,220000,Mysore,m,28-10-1992,75,cbse,2010,75,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,73,272,0,Punjab,2014,310,450,500,0.338786347,335,292,-1,-1,-1,-1,-1,,-0.2871,0.6248,0.9066,-0.0943
1773,320000,-1,m,12-11-1992,92.48,state board,2010,72.66,state board,16816,2,B.Tech/B.E.,computer science & engineering,64.8,16816,0,Karnataka,2014,510,510,575,0.990008757,655,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-1.527,-0.1076,-2.0105
1774,325000,Banglore,m,14-04-1993,79.6,state board,2010,93.9,state board,5015,2,B.Tech/B.E.,computer science & engineering,73.2,5015,0,Andhra Pradesh,2014,380,525,720,0.356536488,575,-1,346,-1,-1,-1,-1,-1.1644,-0.9531,-1.8344,1.6672,-0.0943
1775,520000,Chennai,f,02-10-1988,85,0,,93,0,1014,2,B.Tech/B.E.,computer engineering,70,1014,0,Andhra Pradesh,2010,445,465,585,0.765673581,485,-1,-1,-1,-1,-1,-1,,0.3448,-0.1988,0.0623,0.5024
1776,300000,Banglore,m,02-01-1990,69.85,state board,,64.6,state board,275,2,B.Tech/B.E.,electronics and electrical engineering,79.6,275,1,Karnataka,2013,380,485,705,0.837620726,375,-1,-1,-1,500,-1,-1,-0.7335,-0.6201,-1.2196,-0.6147,-1.244
1777,180000,Noida,m,17-08-1988,59.7,bihar school examination board,2005,54,bihar intermediate education council,7557,2,MCA,computer application,82,7557,1,Delhi,2012,445,455,565,0.81941653,505,-1,-1,-1,-1,-1,-1,-1.4992,-0.7473,-0.4891,1.3549,-1.4724
1778,360000,Bangalore,m,03-06-1991,82,state board,2008,70.16,state board,2353,2,B.Tech/B.E.,computer science & engineering,85.8,2353,0,Orissa,2012,415,245,485,0.563267824,425,-1,-1,-1,-1,-1,-1,-2.1175,-2.9314,-2.2308,,-3.9605
1779,120000,Pune,m,29-07-1992,70.2,state board,2009,67.4,state board,14662,2,B.Tech/B.E.,information technology,66,14662,0,Chhattisgarh,2013,420,455,440,0.165633092,305,-1,-1,-1,-1,-1,-1,,0.7119,0.3174,0.3995,1.0554
1780,390000,Noida,m,28-10-1989,,cbse,,70,cbse,129,2,B.Tech/B.E.,industrial engineering,82.7,129,0,Tamil Nadu,2013,485,655,495,-1,525,-1,-1,-1,-1,-1,-1,0.99,1.3779,1.2396,-0.2344,-0.2859
1781,315000,Gurgaon,m,10-05-1992,89.6,cbse,2009,84.4,cbse,64,2,B.Tech/B.E.,computer science & engineering,71.18,64,0,Uttar Pradesh,2014,500,610,500,0.144789889,515,-1,284,-1,-1,-1,-1,-0.5899,0.7119,0.4711,-0.3612,0.2889
1782,300000,Bangalore,f,04-01-1991,79.5,state board,2008,76,cbse,1572,2,B.Tech/B.E.,computer science & engineering,76,1572,0,Assam,2013,475,570,595,0.356536488,505,-1,346,-1,-1,-1,-1,-1.0208,0.5454,0.6248,1.1601,0.4805
1783,310000,Noida,f,23-01-1989,89,cbse,2006,78,cbse,6038,2,B.Tech/B.E.,computer engineering,73.14,6038,0,Uttar Pradesh,2011,545,485,544,0.884122512,535,-1,-1,-1,-1,-1,-1,,0.5008,0.672,,0.3444
1784,450000,Bangalore,m,21-06-1990,,cbse,2009,87,cbse,222,2,B.Tech/B.E.,,67.77,222,0,Jharkhand,2014,485,605,665,0.938399137,455,-1,-1,-1,553,-1,-1,1.7081,1.2114,1.547,-0.7415,0.8637
1785,220000,Lucknow,m,06-02-1992,80.2,cbse,2009,64.2,cbse,13092,2,B.Tech/B.E.,electronics and electrical engineering,71,13092,0,Uttar Pradesh,2014,500,505,645,0.966006923,-1,548,-1,-1,580,-1,-1,1.4208,1.0449,-0.4511,0.0192,0.6721
1786,275000,Bangalore,m,21-08-1992,88,state board,2010,92.3,state board,2388,2,B.Tech/B.E.,telecommunication engineering,90,2388,1,Karnataka,2014,455,485,500,0.493596387,435,324,-1,-1,-1,-1,-1,0.7027,-0.4536,-0.2974,-1.5021,-0.0943
1787,95000,Nasikcity,m,19-12-1987,80.13,state board,2004,80.2,cbse,12378,2,B.Tech/B.E.,electronics & telecommunications,64.91,12378,0,Maharashtra,2013,570,640,665,0.960603252,-1,466,-1,-1,-1,-1,-1,-1.7389,0.0459,-1.0659,1.5404,-0.2859
1788,100000,Delhi,m,20-08-1991,58.16,up board,2009,72,up board,10932,2,B.Tech/B.E.,computer science & engineering,65.51,10932,0,Uttar Pradesh,2013,355,255,345,0.24545566,335,-1,-1,-1,-1,-1,-1,-0.881,0.1888,-0.7794,0.00353,-0.6035
1789,350000,Indore,m,11-09-1987,62,cbse,2005,62,cbse,3725,2,B.Tech/B.E.,information technology,63,3725,0,Madhya Pradesh,2011,475,395,415,0.190153406,315,-1,-1,-1,-1,-1,-1,,1.1248,0.0914,-0.8778,-0.1295
1790,200000,Bangalore,m,13-10-1989,69,cbse,2007,61,cbse,183,2,B.Tech/B.E.,information technology,62,183,1,Rajasthan,2013,300,385,340,0.190153406,315,-1,-1,-1,-1,-1,-1,0.2718,-1.1196,0.1637,,-0.2859
1791,170000,kolkata,m,19-12-1990,79,state board,2008,74,state board,4979,2,B.Tech/B.E.,electrical engineering,76.1,4979,0,West Bengal,2013,595,510,585,0.193768442,-1,-1,-1,-1,324,-1,-1,-1.0208,-0.2871,-0.2974,1.2869,0.4805
1792,175000,chennai,m,01-09-1991,87.4,cbse,,86.6,cbse,830,2,B.Tech/B.E.,electronics and electrical engineering,78.4,830,1,Tamil Nadu,2013,485,475,620,0.824666401,505,400,-1,-1,-1,-1,-1,-0.0154,1.2114,1.0859,-1.2486,0.2889
1793,300000,Hyderabad,m,26-04-1994,79.8,state board,2010,78.5,state board,7269,2,B.Tech/B.E.,electronics and communication engineering,61,7269,1,Telangana,2013,510,485,475,0.20739217,-1,260,-1,-1,-1,388,-1,0.4155,0.5454,0.9322,-0.6147,-0.2859
1794,500000,Indore,m,04-10-1989,85.4,cbse,2007,85,cbse,5807,2,B.Tech/B.E.,electronics and communication engineering,70.06,5807,0,Madhya Pradesh,2012,695,610,780,0.960603252,-1,466,-1,-1,-1,-1,-1,-0.7335,0.3789,1.2396,-0.1076,0.8637
1795,555000,Chennai,m,10-06-1988,84.67,"state board of secondary education, ap",2006,95.9,"board of intermediate education, ap",1487,2,B.Tech/B.E.,electronics and communication engineering,74.69,1487,0,Andhra Pradesh,2010,455,395,645,0.910770164,475,433,-1,-1,-1,-1,-1,-0.4173,-0.5913,0.8171,0.5323,-0.9194
1796,410000,bangalore,m,27-07-1992,84.33,state board,2009,93.8,state board,13994,2,B.Tech/B.E.,computer science & engineering,73.7,13994,0,Andhra Pradesh,2013,405,475,855,0.992259189,665,-1,-1,-1,-1,-1,-1,,-0.6201,-0.2974,-1.7556,-0.6692
1797,320000,Lucknow,m,25-08-1987,54.5,up board,2004,61.6,up,429,2,B.Tech/B.E.,information technology,70,429,0,Uttar Pradesh,2011,405,395,605,0.600057182,435,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,,0.6603
1798,160000,Noida,m,06-01-1992,70.26,cbse,2009,70,cbse,184,2,B.Tech/B.E.,computer science & engineering,69.2,184,0,Uttar Pradesh,2013,315,555,585,0.356536488,565,-1,346,-1,-1,-1,-1,0.4155,-0.1206,-0.2974,-0.2344,0.0973
1799,180000,Bankura,m,05-11-1990,71,state board,2008,63,state board,13040,2,B.Tech/B.E.,electrical engineering,79.9,13040,1,West Bengal,2013,395,510,590,0.661834476,-1,-1,-1,-1,446,-1,-1,0.5591,0.2124,0.7785,0.5262,-1.6273
1800,240000,Lucknow,m,22-09-1990,80,cbse,2008,74,cbse,350,2,B.Tech/B.E.,information technology,58,350,0,Uttar Pradesh,2013,525,590,560,0.942116551,575,-1,-1,-1,-1,-1,-1,,0.3789,-0.2974,-1.5021,0.2889
1801,250000,Chennai,m,23-12-1992,77.6,state board,2010,68.5,state board,16536,2,B.Tech/B.E.,computer science & engineering,71,16536,0,Tamil Nadu,2014,455,395,405,0.953899775,335,-1,530,-1,-1,-1,-1,0.4155,1.5444,0.3174,-0.6147,0.2889
1802,550000,-1,m,27-12-1990,78.4,cbse,2008,83,cbse,35,1,B.Tech/B.E.,computer science & engineering,77,35,1,Delhi,2012,375,595,585,0.994050872,675,-1,-1,-1,-1,-1,-1,-0.5332,-0.2793,-0.7794,1.4136,-0.6035
1803,315000,Chennai,m,09-08-1993,85.33,state board,2010,89,state board,8818,2,B.Tech/B.E.,electronics and communication engineering,77.07,8818,1,Telangana,2013,560,520,535,0.649389715,335,356,-1,-1,-1,-1,-1,0.2718,1.0449,0.4711,0.2727,1.0554
1804,320000,New Delhi,m,30-11-1990,76,icse,2009,78,icse,8346,2,B.Tech/B.E.,electronics and electrical engineering,70.6,8346,0,Uttar Pradesh,2014,730,570,665,0.661834476,-1,-1,-1,-1,446,-1,-1,-0.5899,-0.7866,1.0859,-0.1076,-0.4776
1805,300000,Chennai,f,10-06-1989,92.8,0,2006,83,0,3076,2,MCA,computer application,86.7,3076,0,Tamil Nadu,2012,375,435,425,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.881,-0.7473,-0.6343,,-0.5245
1806,200000,Gurgaon,f,29-09-1990,,state board,2008,71,state board,7035,2,MCA,computer application,85,7035,0,Orissa,2014,455,470,440,0.622642916,455,-1,407,-1,-1,-1,-1,-1.7389,-3.6171,-1.9408,-0.3612,-5.686
1807,320000,Greater Noida,m,04-07-1991,78.6,cbse,,68.4,cbse,11368,2,B.Tech/B.E.,information technology,72.28,11368,0,Uttar Pradesh,2012,635,455,645,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,1.1437,0.64983,0.0284
1808,185000,Gurgaon,m,10-06-1992,68,cbse,2010,65,cbse,1621,2,B.Tech/B.E.,computer science & engineering,75,1621,0,Uttar Pradesh,2014,595,425,430,0.622642916,495,-1,407,-1,-1,-1,-1,0.5591,0.2124,-0.1437,-1.8824,0.8637
1809,600000,Bangalore,f,01-07-1989,94.24,sslc,2007,89.67,puc,4023,2,B.Tech/B.E.,,78.24,4023,1,Karnataka,2011,555,495,465,0.81941653,505,-1,-1,-1,-1,-1,-1,-0.4173,0.9688,0.5269,1.2374,0.1864
1810,220000,Chennai,m,20-05-1990,72,state board,2007,60,state board,1245,2,B.Tech/B.E.,computer engineering,64,1245,1,Tamil Nadu,2012,345,375,315,0.3423149,365,-1,-1,-1,-1,-1,-1,-1.1128,-1.3713,-0.344,1.1492,-2.6572
1811,420000,Pune,m,20-11-1990,,0,2008,62.8,0,2563,2,B.Tech/B.E.,information technology,70,2563,0,Uttarakhand,2012,535,535,464,0.308400583,355,-1,-1,-1,-1,-1,-1,-0.0696,0.9688,0.0914,-0.78967,0.9763
1812,220000,jaipur,m,29-10-1992,68.83,state board,,62,state board,8310,2,B.Tech/B.E.,computer science & engineering,73.2,8310,1,Rajasthan,2015,290,385,405,0.842248322,385,-1,469,-1,-1,-1,-1,1.2772,0.7119,1.547,-0.1076,1.0554
1813,100000,Bangalore,m,23-12-1990,77,cbse,,78,cbse,6884,2,B.Tech/B.E.,computer science & engineering,75.03,6884,0,West Bengal,2013,500,545,665,0.842248322,485,-1,469,-1,-1,-1,-1,-1.4517,-0.6201,-1.8344,,0.6721
1814,310000,Noida,m,26-07-1993,76,cbse,2010,64,cbse,10971,2,B.Tech/B.E.,computer science & engineering,67,10971,0,Uttar Pradesh,2014,555,450,470,0.486747008,465,-1,376,-1,-1,-1,-1,-1.1644,1.2114,0.4711,-0.1076,-0.6692
1815,755000,Pune,m,17-09-1988,88.4,cbse,2006,82,cbse,4056,2,B.Tech/B.E.,information technology,55.6,,1,Maharashtra,2010,615,525,544,0.843123727,515,-1,-1,-1,-1,-1,-1,-1.4992,0.9688,-0.6343,,-1.7093
1816,355000,Pune,m,12-02-1991,,cbse,,80.4,cbse,4434,2,B.Tech/B.E.,electronics and communication engineering,76.61,4434,0,Madhya Pradesh,2013,500,510,680,0.985461394,-1,500,-1,-1,-1,-1,-1,0.7027,0.2124,-2.2954,-2.0092,-0.4776
1817,320000,Bangalore,m,18-02-1991,89.1,state board,2009,97.8,state board,11509,1,B.Tech/B.E.,electronics and communication engineering,85.7,11509,1,Telangana,2013,500,595,870,0.960603252,475,466,-1,-1,-1,-1,-1,-0.4463,-0.2871,-1.2196,,0.0973
1818,450000,Gurgaon,m,30-10-1991,79.4,cbse,2009,60.2,cbse,272,2,B.Tech/B.E.,computer science & engineering,72,272,0,Punjab,2014,510,570,735,0.842248322,475,-1,469,-1,-1,-1,-1,0.8463,0.3789,-1.8344,-0.7415,0.0973
1819,300000,Noida,m,20-01-1992,90.16,cbse,,82,cbse,11630,2,B.Tech/B.E.,electronics and communication engineering,80.1,11630,0,Uttar Pradesh,2014,570,595,750,0.783303537,465,388,-1,-1,-1,-1,-1,0.8463,1.0449,0.3174,0.2727,0.8637
1820,145000,Hyderabad,m,11-02-1989,69,state board,2009,87,state board,1428,2,B.Tech/B.E.,aeronautical engineering,60,1428,1,Telangana,2013,310,400,455,0.130441736,-1,-1,-1,286,-1,-1,-1,-1.0208,-0.7866,-0.7585,,-3.735
1821,425000,Bangalore,f,19-04-1988,69.4,cbse,,60,cbse,137,2,B.Tech/B.E.,electronics & instrumentation eng,65.6,137,0,Uttar Pradesh,2010,355,415,555,0.229481755,-1,266,-1,-1,-1,-1,-1,0.3555,0.3448,-0.0537,0.0623,0.0284
1822,200000,Chennai,f,25-05-1988,75,0,2005,56,0,2198,2,B.Tech/B.E.,computer engineering,72,2198,0,Maharashtra,2010,365,485,435,0.308400583,355,-1,-1,-1,-1,-1,-1,0.51,-0.2793,1.2525,-0.6428,0.5024
1823,180000,Jaipur,f,30-07-1991,87,rbse,2008,67.23,rbse,2927,2,B.Tech/B.E.,computer engineering,75.08,2927,1,Rajasthan,2012,295,305,375,0.013962304,-1,-1,-1,-1,-1,-1,-1,0.2782,0.6568,0.2366,2.2949,-0.7615
1824,300000,Bangalore,m,12-07-1990,65,state board,2008,65.4,state board,1887,1,B.Tech/B.E.,computer science & engineering,67.72,1887,0,Uttar Pradesh,2014,490,615,725,0.744758354,595,-1,438,-1,-1,-1,-1,-0.3027,-0.7866,-1.527,1.9207,-1.6273
1825,415000,Coimbatore,m,31-01-1991,77.81,sslc,2008,84,higher secondary,3076,2,B.Tech/B.E.,computer engineering,73.5,3076,0,Tamil Nadu,2012,535,525,425,0.735795709,475,-1,-1,-1,-1,-1,-1,-0.9969,-0.9033,1.3977,-0.26087,0.1864
1826,200000,-1,m,08-01-1992,91.6,state board,,86.6,state board,13371,2,B.Tech/B.E.,computer science & engineering,85.6,13371,0,Union Territory,2013,500,570,545,0.884122512,535,-1,-1,-1,-1,-1,-1,1.2772,0.3789,-2.6028,-0.8682,0.0973
1827,300000,Bangalore,f,30-08-1990,78,sslc,,50,puc,8703,2,B.Tech/B.E.,computer engineering,61,8703,0,Karnataka,2012,375,425,315,0.377551419,375,-1,-1,-1,-1,-1,-1,0.6646,0.8128,-0.344,0.4148,-0.406
1828,225000,Bangalore,f,05-06-1993,,"bseb, patna",2010,69.6,"bseb, patna",2285,2,B.Tech/B.E.,electronics and communication engineering,81,2285,0,West Bengal,2014,475,460,485,0.338786347,415,292,-1,-1,-1,-1,-1,0.5591,0.7119,0.9322,1.5404,1.0554
1829,210000,Mumbai,m,21-04-1993,91.53,state board,2010,71.17,state board,3291,1,B.Tech/B.E.,mechanical engineering,60.7,3291,1,Maharashtra,2014,545,615,820,0.598280691,-1,-1,315,407,-1,-1,-1,,1.0449,-0.2974,,0.6721
1830,200000,GURGAON,m,27-04-1989,64,up board,2006,64,up board,2528,2,B.Tech/B.E.,electronics and communication engineering,65,2528,0,Uttar Pradesh,2012,500,435,605,0.0587928,-1,200,-1,-1,-1,-1,-1,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253
1831,1200000,Maharajganj,m,25-04-1988,,icse,2006,60.25,isc,5690,2,B.Tech/B.E.,mechanical engineering,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.021066228,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,,0.9763
1832,325000,Mumbai,f,11-07-1993,90.76,state board,2010,92.5,state board,6196,2,B.Tech/B.E.,information technology,75.5,6196,0,Maharashtra,2014,570,475,590,0.842248322,535,-1,469,-1,-1,-1,-1,1.1336,0.5454,0.1637,,-0.2859
1833,420000,Bangalore,f,01-09-1990,87,karnataka secondory education board,2008,75,karnataka pu board,4287,2,B.Tech/B.E.,information technology,65,4287,0,Karnataka,2012,435,565,575,0.765673581,485,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-1.2511,,-0.9194
1834,300000,banglore,f,02-10-1992,75,cbse,2010,71.6,cbse,17244,2,B.Tech/B.E.,electronics and communication engineering,75.04,17244,0,Uttar Pradesh,2014,465,535,555,0.649389715,345,356,-1,-1,-1,473,-1,-0.3027,-0.6201,-3.525,-0.2344,-1.4356
1835,240000,Greater Noida,m,17-01-1994,,cbse,2011,77.2,cbse,7376,2,B.Tech/B.E.,mechanical engineering,68.21,7376,0,Uttar Pradesh,2015,490,565,630,0.598280691,-1,-1,-1,407,-1,-1,-1,-2.3134,-0.2871,-0.2974,0.653,-0.8608
1836,300000,Chennai,m,23-06-1992,76.4,cbse,,76,cbse,11759,2,B.Tech/B.E.,computer science & engineering,72,11759,0,Uttarakhand,2013,485,500,485,0.843123727,515,-1,-1,-1,-1,-1,-1,0.2009,1.5538,-0.7068,-0.4078,0.5024
1837,470000,Pune,m,28-09-1990,88,icse,,76,isc,44,2,B.Tech/B.E.,computer engineering,70,44,0,Uttar Pradesh,2012,595,525,605,0.983749967,635,-1,-1,-1,-1,-1,-1,0.0464,0.5008,-0.0537,-0.0552,-0.6035
1838,150000,Noida,m,07-07-1985,62,hbse,2004,59.4,hbse,7564,2,B.Tech/B.E.,information technology,60,7564,0,Haryana,2011,365,365,395,0.165633092,305,-1,-1,-1,-1,-1,-1,-0.5719,-1.5273,-0.344,1.3549,-1.2354
1839,500000,Gurgaon,m,10-09-1990,82,council for indian school certificate examination,2008,81,council for indian school certificate examination,77,2,B.Tech/B.E.,electronics and electrical engineering,64,77,0,Uttar Pradesh,2012,625,585,530,0.376059587,-1,300,-1,-1,-1,-1,-1,0.7419,0.8128,-1.6502,-0.8778,-0.2875
1840,400000,-1,m,18-04-1992,67.1,cbse,,57.2,cbse,7770,2,B.Tech/B.E.,electronics and communication engineering,73.6,7770,0,Madhya Pradesh,2013,545,655,570,-1,575,-1,469,-1,-1,-1,-1,-0.159,0.2124,0.9322,0.653,-1.244
1841,325000,Pune,m,25-12-1992,78,cbse,,76.6,cbse,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2014,590,555,545,0.911395278,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889
1842,200000,Noida,m,05-01-1991,74,state board,2008,65.4,state board,13473,2,B.Tech/B.E.,computer science & engineering,68,13473,0,Uttar Pradesh,2013,500,580,665,0.765673581,485,-1,-1,-1,-1,-1,-1,0.2718,0.5454,-0.4511,,-0.2859
1843,525000,Pune,m,05-10-1987,76,mp board,2005,84,mp board,928,2,B.Tech/B.E.,information technology,64,928,0,Madhya Pradesh,2010,544,535,485,0.413838256,385,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.7794,1.3549,1.2923
1844,215000,Bhubaneswar,m,15-06-1991,86,hsce,2008,68.69,chse,5818,2,B.Tech/B.E.,computer science & engineering,82.5,5818,0,Orissa,2012,445,475,485,0.563267824,425,-1,-1,-1,-1,-1,-1,0.626,0.3448,-0.4891,,-1.2354
1845,185000,Indore,m,05-09-1988,,state board,,49,state board,5807,2,MCA,computer application,78,5807,0,Madhya Pradesh,2013,385,435,320,0.23780284,375,-1,315,-1,-1,-1,-1,0.8463,0.2124,0.9322,,0.8637
1846,335000, Chennai,m,29-10-1987,82.9,0,2005,91.5,0,6609,2,M.Tech./M.E.,electronics and communication engineering,88.2,6609,1,Tamil Nadu,2012,505,605,445,0.124502074,-1,233,-1,-1,-1,-1,-1,-1.6538,0.5008,-0.9245,-0.29027,-0.7615
1847,325000,-1,m,10-04-1991,,cbse,2009,67,state board,8421,2,B.Tech/B.E.,electronics and communication engineering,64,8421,1,Karnataka,2013,730,520,590,0.538386893,375,333,-1,-1,-1,-1,-1,1.1336,1.3779,1.2396,1.1601,1.0554
1848,200000,mohali,m,05-09-1991,79.8,cbse,2009,66.8,cbse,14363,2,B.Tech/B.E.,computer science & engineering,73.12,,0,Punjab,2014,580,510,340,0.953899775,375,-1,530,-1,-1,-1,-1,-0.5899,0.0459,1.2396,0.2727,-0.4776
1849,325000,-1,m,15-04-1990,83.66,cbse,2007,80,cbse,7765,2,B.Tech/B.E.,electronics and communication engineering,75.22,7765,0,Uttar Pradesh,2012,495,655,605,0.694479328,255,366,-1,-1,-1,-1,-1,1.5644,1.5444,1.2396,-1.3753,0.0973
1850,470000,Hyderabad,m,23-02-1991,88,0,2008,78,0,124,2,B.Tech/B.E.,computer engineering,80,124,0,Orissa,2012,315,455,635,-1,-1,-1,-1,-1,-1,-1,-1,-1.6538,0.3838,0.0552,1.23733,0.0284
1851,120000,Hyderabad,m,13-05-1993,79,state board,2010,89.2,state board,14342,2,B.Tech/B.E.,information technology,71,14342,0,Andhra Pradesh,2014,370,505,330,0.563267824,425,-1,-1,-1,-1,-1,-1,0.99,1.3779,1.8543,0.5262,0.2889
1852,600000,"Rayagada, Odisha",m,18-03-1991,94.8,cbse,2008,81.2,cbse,436,1,B.Tech/B.E.,other,90.32,436,0,Uttarakhand,2013,675,525,795,-1,385,-1,-1,420,-1,-1,-1,-0.3027,-0.7866,-0.4511,0.0192,-0.0943
1853,700000,Gurgaon,m,20-12-1988,81.6,icse,2008,75.6,punjab state board of technical education & industrial training,10950,1,B.Tech/B.E.,electronics and communication engineering,82.1,10950,0,Punjab,2011,555,554,605,0.694479328,-1,366,-1,-1,-1,-1,-1,-1.8083,-0.4353,0.672,-1.3478,-0.9194
1854,655000,gurgaon,f,31-08-1992,92.6,cbse,2010,94.6,cbse,849,1,B.Tech/B.E.,computer science & engineering,83,849,0,Uttar Pradesh,2014,710,640,650,0.486747008,675,-1,376,-1,-1,-1,-1,-0.7335,-0.4536,0.6248,0.5262,-0.4776
1855,145000,Bangalore,m,31-07-1991,85,cbse,,77.06,cbse,1859,2,B.Tech/B.E.,computer science & engineering,80.6,1859,0,Karnataka,2013,545,485,560,0.744758354,625,-1,438,-1,-1,-1,-1,,0.7119,-0.1437,0.3995,1.6302
